"ID","SalePrice"
2850,271810.166665163
2851,217027.164874044
2852,223496.326011731
2853,232102.716297874
2854,143913.527768449
2855,203003.315142111
2856,192735.667321741
2857,185175.255903893
2858,198260.696373529
2859,118192.405268702
2860,122626.935133888
2861,135611.629645731
2862,197440.557381835
2863,123210.397245357
2864,236887.901138333
2865,134554.648034756
2866,146687.705719322
2867,104439.427111155
2868,110104.844307662
2869,102042.157612763
2870,136932.667523245
2871,84408.6023271909
2872,59462.7900982072
2873,97976.84399306
2874,137154.295315024
2875,125594.268140927
2876,171769.836085805
2877,141802.542694778
2878,172957.350129152
2879,137225.587958316
2880,104364.744338693
2881,142393.547018431
2882,153907.901481577
2883,179961.346913537
2884,188140.216133846
2885,166794.348044125
2886,212390.814952296
2887,87202.5646414653
2888,129244.155400603
2889,59841.2363502481
2890,84433.5561188864
2891,137273.406410517
2892,53192.1312301747
2893,84686.1224319
2894,61737.3729950075
2895,261695.229226848
2896,235700.149606991
2897,213250.726148835
2898,164518.961144684
2899,196595.206839847
2900,159845.393303653
2901,225125.201112942
2902,192134.921953637
2903,304684.667313931
2904,342570.72100033
2905,82537.2771632464
2906,180619.525449025
2907,111023.684464727
2908,129973.891157712
2909,164777.119234541
2910,80941.7733564281
2911,86965.5285292388
2912,144077.062267691
2913,93816.9918673807
2914,78525.670239598
2915,81999.6833230294
2916,94301.9713904564
2917,173012.476982379
2918,112826.316423193
2919,212542.254000288
